Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
41431983,So Much Longing in So Little Space: The Art of Edvard Munch,Karl Ove Knausgård,"Knausgård, Karl Ove",Karl Ove Knausgaard,"=""0525504907""","=""9780525504900""",0,3.95,Penguin Books,Kindle Edition,252,2019,2017,,2026/02/21,to-read,to-read (#398),to-read,,,,0,0
59575939,An Immense World: How Animal Senses Reveal the Hidden Realms Around Us,Ed Yong,"Yong, Ed",,"=""""","=""""",0,4.46,Random House,Hardcover,464,2022,2022,,2026/02/19,to-read,to-read (#397),to-read,,,,0,0
11877115,Canto General,Pablo Neruda,"Neruda, Pablo","Bart Vonck, Willy Spillebeen, Mark Braet","=""9067660302""","=""9789067660303""",0,4.20,Maarten Muntinga,Paperback,639,1984,1950,,2026/02/13,to-read,to-read (#396),to-read,,,,0,0
220161381,"Empire of the Elite: Inside Condé Nast, the Media Dynasty That Reshaped America",Michael Grynbaum,"Grynbaum, Michael",,"=""1668003910""","=""9781668003916""",0,4.03,Simon & Schuster,Hardcover,368,2025,,,2026/02/13,to-read,to-read (#395),to-read,,,,0,0
63031,By Night in Chile,Roberto Bolaño,"Bolaño, Roberto",Chris    Andrews,"=""""","=""""",0,3.90,New Directions,Paperback,118,2011,2000,,2026/02/09,to-read,to-read (#394),to-read,,,,0,0
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",0,4.22,Anagrama,Paperback,1128,2004,2004,,2026/02/09,to-read,to-read (#393),to-read,,,,0,0
63033,The Savage Detectives,Roberto Bolaño,"Bolaño, Roberto",Natasha Wimmer,"=""0374191484""","=""9780374191481""",5,4.18,"Farrar, Straus and Giroux",Hardcover,577,2007,1998,,2026/01/21,,,read,I didn't know you could do that with a book; I don't think I've ever seen that done.<br/><br/>The polyphony! The characters constructed through negative space! What a privilege to fall under this book's spell.<br/><br/>I suspect I'll be thinking about this for quite a while,,,1,0
29124,Mistress Masham's Repose,T.H. White,"White, T.H.",Fritz Eichenberg,"=""1590171039""","=""9781590171035""",0,3.95,New York Review Children's Collection,Hardcover,260,2012,1946,,2026/02/09,to-read,to-read (#392),to-read,,,,0,0
14662,The Red and the Black,Stendhal,"Stendhal, Stendhal",Roger Gard,"=""0140447644""","=""9780140447644""",0,3.86,Penguin Classics,Paperback,577,2002,1830,,2026/02/05,to-read,to-read (#391),to-read,,,,0,0
23213841,Why Poetry,Matthew Zapruder,"Zapruder, Matthew",,"=""0062343092""","=""9780062343093""",0,4.16,Ecco,Kindle Edition,256,2017,2017,,2026/02/03,to-read,to-read (#390),to-read,,,,0,0
202158,The Life of Poetry (Paris Press),Muriel Rukeyser,"Rukeyser, Muriel",Jane Cooper,"=""0963818333""","=""9780963818331""",0,4.28,Paris Press,Paperback,256,1996,1968,,2026/02/03,to-read,to-read (#389),to-read,,,,0,0
71652,A Poetry Handbook,Mary Oliver,"Oliver, Mary",,"=""0156724006""","=""9780156724005""",0,4.23,Mariner Books/ Harcourt Brace & Company,Paperback,130,1994,1994,,2026/02/03,to-read,to-read (#388),to-read,,,,0,0
56347224,Burning Boy: The Life and Work of Stephen Crane,Paul Auster,"Auster, Paul",,"=""1250235839""","=""9781250235831""",0,4.00,Henry Holt and Co.,Hardcover,800,2021,2021,,2026/02/03,to-read,to-read (#387),to-read,,,,0,0
50887097,"Why Fish Don’t Exist: A Story of Loss, Love, and the Hidden Order of Life",Lulu Miller,"Miller, Lulu",,"=""""","=""""",0,4.13,Simon & Schuster,Hardcover,225,2020,2020,,2026/02/01,to-read,to-read (#386),to-read,,,,0,0
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,3.97,Barnes & Noble Classics,Paperback,293,2004,1920,,2026/01/29,to-read,to-read (#385),to-read,,,,0,0
176811,The Ax,Donald E. Westlake,"Westlake, Donald E.",,"=""0446606081""","=""9780446606080""",0,3.95,Grand Central Publishing,Mass Market Paperback,352,1998,1997,,2026/01/28,to-read,to-read (#384),to-read,,,,0,0
433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Abbott, Edwin A.",,"=""048627263X""","=""9780486272634""",0,3.81,"Dover Publications, Inc.",Paperback,96,1992,1884,,2026/01/15,to-read,to-read (#383),to-read,,,,0,0
22925205,The Eternal Pursuit of Unhappyness,David Ogilvy,"Ogilvy, David",,"=""0615276032""","=""9780615276038""",0,4.27,Ogilvy & Mather Worldwide,Hardcover,66,2009,2009,,2026/01/14,to-read,to-read (#382),to-read,,,,0,0
112086449,I Regret Almost Everything,Keith McNally,"McNally, Keith",,"=""1668017644""","=""9781668017647""",0,3.88,Gallery Books,Kindle Edition,320,2025,2025,,2026/01/12,to-read,to-read (#381),to-read,,,,0,0
60784368,Once Upon a Prime: The Wondrous Connections Between Mathematics and Literature,Sarah  Hart,"Hart, Sarah",,"=""1250850886""","=""9781250850881""",0,3.90,Flatiron Books,Hardcover,304,2023,2023,,2026/01/11,to-read,to-read (#380),to-read,,,,0,0
9597,Player Piano,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333781""","=""9780385333788""",0,3.91,Dial Press,Paperback,341,2006,1952,,2026/01/11,to-read,to-read (#379),to-read,,,,0,0
57693639,Pure Colour,Sheila Heti,"Heti, Sheila",,"=""0374603944""","=""9780374603946""",0,3.42,"Farrar, Straus and Giroux",Hardcover,224,2022,2022,2026/01/01,2025/12/06,,,read,I rate this ???/5,,,1,0
88077,The Magic Mountain,Thomas Mann,"Mann, Thomas",John E. Woods,"=""""","=""9780593688137""",0,4.13,Vintage,Kindle Edition,706,1996,1924,,2026/01/09,to-read,to-read (#378),to-read,,,,0,0
224004055,Mother Mary Comes to Me,Arundhati Roy,"Roy, Arundhati",,"=""1668094711""","=""9781668094716""",0,4.45,Scribner,Hardcover,331,2025,2025,,2026/01/02,to-read,to-read (#377),to-read,,,,0,0
15054,Written on the Body,Jeanette Winterson,"Winterson, Jeanette",,"=""0679744479""","=""9780679744474""",0,4.08,Vintage International,Paperback,190,1994,1992,,2025/12/31,to-read,to-read (#376),to-read,,,,0,0
6798263,Bluets,Maggie Nelson,"Nelson, Maggie",,"=""1933517409""","=""9781933517407""",4,4.04,Wave Books,Paperback,112,2009,2009,2025/12/31,2025/12/31,,,read,,,,1,0
23569457,The English and their History,Robert Tombs,"Tombs, Robert",,"=""1846140188""","=""9781846140181""",0,4.21,Allen Lane,Hardcover,1024,2014,2014,,2025/12/29,to-read,to-read (#375),to-read,,,,0,0
62039305,Raw Dog: The Naked Truth About Hot Dogs,Jamie Loftus,"Loftus, Jamie",,"=""1250847745""","=""9781250847744""",0,3.87,Forge Books,Hardcover,301,2023,2023,,2025/12/24,to-read,to-read (#374),to-read,,,,0,0
1362808,Dumb Luck,Vũ Trọng Phụng,"Phụng, Vũ Trọng","Peter Zinoman, Nguyễn Nguyệt Cầm","=""0472068040""","=""9780472068043""",0,4.17,University of Michigan Press,Paperback,189,2002,1936,,2025/12/16,to-read,to-read (#373),to-read,,,,0,0
37941732,Hiking with Nietzsche: On Becoming Who You Are,John Kaag,"Kaag, John",,"=""0374170010""","=""9780374170011""",0,3.66,"Farrar, Straus and Giroux",Hardcover,272,2018,2018,,2025/12/13,to-read,to-read (#372),to-read,,,,0,0
214152261,Flesh,David Szalay,"Szalay, David",,"=""198212279X""","=""9781982122799""",0,3.76,Scribner,Hardcover,368,2025,2025,,2025/12/12,to-read,to-read (#371),to-read,,,,0,0
338798,Ulysses,James Joyce,"Joyce, James","Morris L. Ernst, John M. Woolsey","=""""","=""""",0,3.76,Vintage,Paperback,783,1990,1922,,2025/12/11,to-read,to-read (#370),to-read,,,,0,0
2156,Persuasion,Jane Austen,"Austen, Jane","Deidre Shauna Lynch, James Kinsley","=""0192802631""","=""9780192802637""",0,4.15,Oxford University Press,Paperback,249,2004,1817,,2025/12/11,to-read,to-read (#369),to-read,,,,0,0
48328,Revolutionary Road,Richard Yates,"Yates, Richard",,"=""""","=""""",4,3.93,Methuen,Paperback,355,2001,1961,2025/12/10,2025/12/10,,,read,"deftly captures the inner life of a craven, petty man as he is asphyxiated by his need to perform masculinity<br/><br/>it sometimes feels like we invented feeling alienated by modernity sometime in the last fifty years; books like offer an inarguable counterweight<br/><br/>I do wish it did a better job of portraying April's interiority; I'd love to hear a different opinion but I was left with the sense that Yates' insights into male psychology far outstripped his understanding of women (though it's hard to say, since the book is quite intentional about putting us in Frank's head before anyone else's)<br/><br/>4/5 would recommend if you got a lot out of Mad Men<br/><br/>one gets the sense that Yates' sharp insights came from deep self-loathing, which would explain why he seems weaker to me when he has to write beyond the limits of his experience (though I certainly don't think writers need to have lived their characters' experiences before they can write them well; still thinking about how to square this)",,,1,0
59149,Beware of Pity,Stefan Zweig,"Zweig, Stefan","Phyllis Blewitt, Trevor Blewitt","=""""","=""""",0,4.26,NYRB Classics,Paperback,353,2006,1939,,2025/12/02,to-read,to-read (#368),to-read,,,,0,0
59151,Chess Story,Stefan Zweig,"Zweig, Stefan","Peter Gay, Joel Rotenberg, Стефан Цвайг","=""1590171691""","=""9781590171691""",0,4.26,NYRB Classics,Paperback,104,2005,1942,,2025/12/02,to-read,to-read (#367),to-read,,,,0,0
252577,"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,"McCourt, Frank",,"=""0007205236""","=""9780007205233""",0,4.15,Harper Perennial,Paperback,452,2005,1996,,2025/12/02,to-read,to-read (#366),to-read,,,,0,0
199344873,Same As It Ever Was,Claire Lombardo,"Lombardo, Claire",,"=""0385549555""","=""9780385549554""",0,3.83,Doubleday,Hardcover,498,2024,2024,,2025/12/02,to-read,to-read (#365),to-read,,,,0,0
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,"=""159420571X""","=""9781594205712""",0,3.83,Penguin Press,Hardcover,297,2014,2014,,2025/12/02,to-read,to-read (#364),to-read,,,,0,0
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0735224293""","=""9780735224292""",0,4.07,Penguin Press,Hardcover,338,2017,2017,,2025/12/02,to-read,to-read (#363),to-read,,,,0,0
251356,Bad Behavior,Mary Gaitskill,"Gaitskill, Mary",,"=""""","=""""",5,3.87,Vintage Books USA,Paperback,208,1989,1988,2025/11/01,2022/11/05,,,read,,,,1,0
221179051,Lonely Crowds,Stephanie Wambugu,"Wambugu, Stephanie",,"=""031658133X""","=""9780316581332""",0,3.68,"Little, Brown and Company",Hardcover,304,2025,2025,,2025/11/30,to-read,to-read (#362),to-read,,,,0,0
764347,"Unwind (Unwind, #1)",Neal Shusterman,"Shusterman, Neal",,"=""""","=""""",0,4.17,Simon & Schuster Books for Young Readers,Hardcover,337,2007,2007,,2025/11/27,to-read,to-read (#361),to-read,,,,0,0
29993,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,"Jr., Alfred D. Chandler",,"=""0674940520""","=""9780674940529""",0,4.05,Belknap Press: An Imprint of Harvard University Press,Paperback,624,1977,1977,,2025/11/17,to-read,to-read (#360),to-read,,,,0,0
5695,Demons,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""""","=""""",0,4.31,Vintage,Paperback,733,1995,1872,,2025/11/11,to-read,to-read (#359),to-read,,,,0,0
145625252,The Years,Annie Ernaux,"Ernaux, Annie",Alison L. Strayer,"=""1609807871""","=""9781609807870""",0,4.16,Seven Stories Press,Paperback,240,2023,2008,,2025/11/10,to-read,to-read (#358),to-read,,,,0,0
17402288,Dept. of Speculation,Jenny Offill,"Offill, Jenny",,"=""0385350813""","=""9780385350815""",4,3.76,Knopf,Hardcover,179,2014,2014,2025/11/08,2025/11/08,,,read,,,,1,0
58678702,Simple Passion,Annie Ernaux,"Ernaux, Annie",Tanya Leslie,"=""1644213575""","=""9781644213575""",4,3.91,Seven Stories Press,Paperback,67,2003,1991,2025/11/09,2025/11/08,,,read,,,,1,0
57799745,"The Morning Star (Morgenstjernen, #1)",Karl Ove Knausgård,"Knausgård, Karl Ove","Karl Ove Knausgaard, Martin Aitken","=""0399563423""","=""9780399563423""",0,3.96,Penguin Press,Hardcover,666,2021,2020,,2025/11/03,to-read,to-read (#357),to-read,,,,0,0
38461,Tell Me How Long the Train's Been Gone,James Baldwin,"Baldwin, James",,"=""0375701893""","=""9780375701894""",0,4.30,Vintage,Paperback,496,1998,1968,,2025/10/29,to-read,to-read (#356),to-read,,,,0,0
347413,Sleepless Nights,Elizabeth Hardwick,"Hardwick, Elizabeth",Geoffrey O'Brien,"=""0940322722""","=""9780940322721""",0,3.62,NYRB Classics,Paperback,176,2001,1979,,2025/10/29,to-read,to-read (#355),to-read,,,,0,0
129344,Speedboat,Renata Adler,"Adler, Renata",,"=""0060971436""","=""9780060971434""",4,3.75,Harper Perennial,Paperback,192,1988,1976,2025/10/28,2025/10/28,,,read,,,,1,0
31749647,Tell Them I Said No,Martin Herbert,"Herbert, Martin",,"=""3956792009""","=""9783956792007""",0,3.85,Sternberg Press,Paperback,128,2016,2017,,2025/10/27,to-read,to-read (#354),to-read,,,,0,0
61392876,The Silent Woman,Minka Kent,"Kent, Minka",,"=""""","=""""",0,3.68,,Kindle Edition,285,2022,2022,,2025/10/26,to-read,to-read (#353),to-read,,,,0,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,4.17,Crown,Hardcover,329,2019,2019,,2025/10/23,to-read,to-read (#352),to-read,,,,0,0
130115,The Grass Is Singing,Doris Lessing,"Lessing, Doris",,"=""0002257556""","=""9780002257558""",0,3.83,Flamingo,Hardcover,208,2000,1950,,2025/10/14,to-read,to-read (#351),to-read,,,,0,0
464260,The Fire Next Time (Vintage International),James Baldwin,"Baldwin, James",,"=""067974472X""","=""9780679744726""",0,4.55,Vintage,Paperback,106,1992,1963,,2025/10/12,to-read,to-read (#350),to-read,,,,0,0
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",0,4.30,HarperCollins Publishers,Paperback,496,2006,1943,,2025/10/11,to-read,to-read (#349),to-read,,,,0,0
82256,The Sovereign Individual: Mastering the Transition to the Information Age,James Dale Davidson,"Davidson, James Dale",William Rees-Mogg,"=""0684832720""","=""9780684832722""",0,4.18,Touchstone,Paperback,448,1999,1997,,2025/10/11,to-read,to-read (#348),to-read,,,,0,0
38746152,The Book of Delights: Essays,Ross Gay,"Gay, Ross",,"=""1616207922""","=""9781616207922""",0,4.13,Algonquin Books,Hardcover,274,2019,2019,,2025/10/11,to-read,to-read (#347),to-read,,,,0,0
59721,Vineland,Thomas Pynchon,"Pynchon, Thomas",,"=""3499136287""","=""9783499136283""",0,3.75,Rowohlt Tb.,Paperback,480,1995,1990,,2025/10/07,to-read,to-read (#346),to-read,,,,0,0
16842,A Single Man,Christopher Isherwood,"Isherwood, Christopher",,"=""0816638624""","=""9780816638628""",0,4.05,Univ Of Minnesota Press,Paperback,186,2001,1964,,2025/10/04,to-read,to-read (#345),to-read,,,,0,0
12991188,Train Dreams,Denis Johnson,"Johnson, Denis",,"=""1250007658""","=""9781250007650""",0,3.90,Picador Paper,Paperback,116,2012,2002,,2025/10/04,to-read,to-read (#344),to-read,,,,0,0
59576064,All This Could Be Different,Sarah Thankam Mathews,"Mathews, Sarah Thankam",,"=""0593489128""","=""9780593489123""",0,3.82,Viking,Hardcover,320,2022,2022,,2025/09/28,to-read,to-read (#343),to-read,,,,0,0
221251742,Moderation,Elaine Castillo,"Castillo, Elaine",,"=""0593489667""","=""9780593489666""",0,3.54,Viking,Hardcover,320,2025,2025,,2025/09/26,to-read,to-read (#342),to-read,,,,0,0
30594,"Speak, Memory",Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",0,4.08,Penguin,Paperback,255,2000,1966,,2025/09/19,to-read,to-read (#341),to-read,,,,0,0
60407,The Collected Stories of Isaac Babel,Isaac Babel,"Babel, Isaac","Peter Constantine, Cynthia Ozick, Nathalie Babel","=""0393324028""","=""9780393324020""",0,4.21,W. W. Norton & Company,Paperback,512,2002,1957,,2025/09/19,to-read,to-read (#340),to-read,,,,0,0
150236,The Dream Songs,John Berryman,"Berryman, John",W.S. Merwin,"=""0374530661""","=""9780374530662""",0,4.20,"Farrar, Straus and Giroux",Paperback,427,2007,1969,,2025/09/16,to-read,to-read (#339),to-read,,,,0,0
1738338,Earthly Paradise,Colette,"Colette, Colette",,"=""0140038515""","=""9780140038514""",0,4.33,Penguin Books Ltd,Paperback,512,1974,1953,,2025/09/16,to-read,to-read (#338),to-read,,,,0,0
69516,A Far Cry from Kensington,Muriel Spark,"Spark, Muriel",,"=""0811214575""","=""9780811214575""",0,3.84,New Directions,Paperback,189,2000,1988,,2025/09/13,to-read,to-read (#337),to-read,,,,0,0
40189,"A Year in Provence (Provence, #1)",Peter Mayle,"Mayle, Peter",,"=""0679731148""","=""9780679731146""",0,4.01,Vintage,Paperback,224,1991,1989,,2025/09/11,to-read,to-read (#336),to-read,,,,0,0
114511,A Sport and a Pastime,James Salter,"Salter, James",Reynolds Price,"=""0374530505""","=""9780374530501""",0,3.64,"Farrar, Straus and Giroux",Paperback,185,2006,1967,,2025/09/09,to-read,to-read (#335),to-read,,,,0,0
174713,The Lessons of History,Will Durant,"Durant, Will",Ariel Durant,"=""1567310249""","=""9781567310245""",0,4.05,Fine Communications,Hardcover,119,1997,1968,,2025/09/08,to-read,to-read (#334),to-read,,,,0,0
356824,India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,"Guha, Ramachandra",,"=""0060198818""","=""9780060198817""",0,4.39,Ecco,Hardcover,912,2007,2007,,2025/09/08,to-read,to-read (#333),to-read,,,,0,0
50365,"A Suitable Boy (A Bridge of Leaves, #1)",Vikram Seth,"Seth, Vikram",,"=""0060786523""","=""9780060786526""",0,4.11,Harper Perennial Modern Classics,Paperback,1474,2005,1993,,2025/09/08,to-read,to-read (#332),to-read,,,,0,0
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",0,4.32,Penguin Books,Paperback,495,2019,2016,,2025/09/08,to-read,to-read (#331),to-read,,,,0,0
174622,Light Years,James Salter,"Salter, James",,"=""""","=""""",4,4.02,Vintage International,Paperback,308,1995,1975,2025/09/08,2025/08/11,,,read,,,,1,0
3686,Truth & Beauty,Ann Patchett,"Patchett, Ann",,"=""0060572159""","=""9780060572150""",0,3.97,Harper Perennial,Paperback,257,2005,2004,,2025/09/08,to-read,to-read (#330),to-read,,,,0,0
319790,Exercises in Style,Raymond Queneau,"Queneau, Raymond",Barbara  Wright,"=""0811207897""","=""9780811207898""",0,4.05,New Directions,Paperback,204,1981,1947,,2025/09/02,to-read,to-read (#329),to-read,,,,0,0
39210264,Thanks (Argentinean Literature),Pablo Katchadjian,"Katchadjian, Pablo",Priscilla Posada,"=""1628972955""","=""9781628972955""",0,4.05,Dalkey Archive Press,Paperback,96,2019,2011,,2025/09/02,to-read,to-read (#328),to-read,,,,0,0
48287,Norwood,Charles Portis,"Portis, Charles",,"=""0879517034""","=""9780879517038""",0,3.85,Peter Mayer Publishing ,Paperback,190,1999,1966,,2025/09/02,to-read,to-read (#327),to-read,,,,0,0
116760,Why Did I Ever,Mary Robison,"Robison, Mary",,"=""1582432554""","=""9781582432557""",0,3.74,Counterpoint,Paperback,208,2002,2001,,2025/09/02,to-read,to-read (#326),to-read,,,,0,0
203708995,The Friday Afternoon Club: A Family Memoir,Griffin Dunne,"Dunne, Griffin",,"=""0593652827""","=""9780593652824""",0,4.06,Penguin Press,Hardcover,400,2024,2024,,2025/09/01,to-read,to-read (#325),to-read,,,,0,0
527756,The Man Without Qualities,Robert Musil,"Musil, Robert","Burton Pike, Solomon Apt, Sophie Wilkins, Маргарита Иванова","=""0330349422""","=""9780330349420""",0,4.19,Alfred A. Knopf,Paperback,1774,1995,1930,,2025/09/01,to-read,to-read (#324),to-read,,,,0,0
58314,The Elementary Particles,Michel Houellebecq,"Houellebecq, Michel",Frank Wynne,"=""0375727019""","=""9780375727016""",0,3.80,Vintage,Paperback,272,2001,1998,,2025/09/01,to-read,to-read (#323),to-read,,,,0,0
164515,Orality and Literacy: The Technologizing of the Word,Walter J. Ong,"Ong, Walter J.",,"=""0415281296""","=""9780415281294""",0,4.14,Routledge,Paperback,216,2002,1982,,2025/08/27,to-read,to-read (#322),to-read,,,,0,0
68024,Steering the Craft: Exercises and Discussions on Story Writing for the Lone Navigator or the Mutinous Crew,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0933377460""","=""9780933377462""",0,4.24,The Eighth Mountain Press,Paperback,173,1998,1998,,2025/08/23,to-read,to-read (#321),to-read,,,,0,0
250041,Miss Lonelyhearts,Nathanael West,"West, Nathanael",,"=""082220763X""","=""9780822207634""",0,3.56,Liveright,Paperback,208,,1933,,2025/08/22,to-read,to-read (#320),to-read,,,,0,0
113441,The Day of the Locust,Nathanael West,"West, Nathanael",,"=""0451523482""","=""9780451523488""",4,3.69,Signet Classic,Mass Market Paperback,208,1983,1939,2025/08/22,2025/05/25,,,read,,,,1,0
798635,"iWoz: Computer Geek to Cult Icon: How I Invented the Personal Computer, Co-Founded Apple, and Had Fun Doing It",Steve Wozniak,"Wozniak, Steve",Gina Smith,"=""0393330435""","=""9780393330434""",0,3.85,W. W. Norton & Company,Paperback,313,2007,2006,,2025/08/21,to-read,to-read (#319),to-read,,,,0,0
27068666,"East West Street: On the Origins of ""Genocide"" and ""Crimes Against Humanity""",Philippe Sands,"Sands, Philippe",,"=""0385350716""","=""9780385350716""",0,4.45,Alfred A. Knopf,Hardcover,448,2016,2016,,2025/08/20,to-read,to-read (#318),to-read,,,,0,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",5,3.90,Penguin Books,Paperback,126,1990,1979,,2025/07/28,,,read,her mind...,,,1,0
54785501,Last Summer in the City,Gianfranco Calligarich,"Calligarich, Gianfranco","André Aciman, Howard Curtis","=""0374600155""","=""9780374600150""",0,3.64,"Farrar, Straus and Giroux",Hardcover,192,2021,1970,,2025/08/15,to-read,to-read (#317),to-read,,,,0,0
197055873,An African History of Africa: From the Dawn of Humanity to Independence,Zeinab Badawi,"Badawi, Zeinab",,"=""0753560151""","=""9780753560150""",0,4.04,Virgin Digital,Kindle Edition,531,2024,2024,,2025/08/05,to-read,to-read (#316),to-read,,,,0,0
247000,The Mezzanine,Nicholson Baker,"Baker, Nicholson",,"=""0679725768""","=""9780679725763""",5,3.82,Vintage,Paperback,135,1990,1988,2025/08/05,2024/03/22,,,read,,,,1,0
924075,I Seem to Be a Verb,R. Buckminster Fuller,"Fuller, R. Buckminster","Jerome Agel, Quentin Fiore","=""1127231537""","=""9781127231539""",0,4.29,Bantam,Paperback,192,1970,1970,,2025/08/05,to-read,to-read (#315),to-read,,,,0,0
424,Slouching Towards Bethlehem,Joan Didion,"Didion, Joan",,"=""""","=""""",0,4.18,Farrar Straus Giroux,Paperback,238,2008,1968,,2025/07/30,to-read,to-read (#314),to-read,,,,0,0
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,"=""1400078431""","=""9781400078431""",0,3.93,Vintage,Paperback,227,2007,2005,,2025/07/30,to-read,to-read (#313),to-read,,,,0,0
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,"Heller, Zoë",,"=""0312421990""","=""9780312421991""",4,3.74,Picador,Paperback,258,2003,2003,2025/07/28,2025/07/21,,,read,,,,1,0
203956646,Health and Safety: A Breakdown,Emily Witt,"Witt, Emily",,"=""0593317645""","=""9780593317648""",0,3.50,Pantheon,Hardcover,264,2024,2024,,2025/07/17,to-read,to-read (#312),to-read,,,,0,0
203200544,Perfection,Vincenzo Latronico,"Latronico, Vincenzo",Sophie Hughes,"=""1804271055""","=""9781804271056""",0,3.70,Fitzcarraldo Editions,Kindle Edition,137,2025,2022,,2025/07/12,to-read,to-read (#311),to-read,,,,0,0
107898,On the Edge of Reason (Revived Modern Classic),Miroslav Krleža,"Krleža, Miroslav","Zora Depolo, Jeremy Catto","=""0811213064""","=""9780811213066""",4,4.23,New Directions Publishing,Paperback,192,1995,1938,2025/07/11,2025/07/12,,,read,,,,1,0
2247142,"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,"Highsmith, Patricia",,"=""""","=""""",0,3.95,W. W. Norton  Company,Paperback,271,2008,1955,,2025/07/11,to-read,to-read (#310),to-read,,,,0,0
26530339,Words Without Music: A Memoir,Philip Glass,"Glass, Philip",,"=""1631491431""","=""9781631491436""",0,4.13,Liveright,Paperback,432,2016,2015,,2025/07/08,to-read,to-read (#309),to-read,,,,0,0
518300,Mottled Dawn: Fifty Sketches and Stories of Partition,Saadat Hasan Manto,"Manto, Saadat Hasan",Khalid Hassan,"=""0140272127""","=""9780140272123""",0,4.33,Penguin Books,Paperback,214,2004,1997,,2025/07/06,to-read,to-read (#308),to-read,,,,0,0
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter",,"=""0765312182""","=""9780765312181""",0,4.00,Tor Books,Hardcover,384,2006,2006,,2024/01/23,to-read,to-read (#146),to-read,,,,0,0
326280,"Max Havelaar, or the Coffee Auctions of the Dutch Trading Company",Multatuli,"Multatuli, Multatuli","Roy Edwards, R.P. Meijer","=""0140445161""","=""9780140445169""",0,3.53,Penguin Classics,Paperback,352,1995,1860,,2025/06/21,to-read,to-read (#307),to-read,,,,0,0
617702,In the Realm of Hungry Ghosts: Close Encounters with Addiction,Gabor Maté,"Maté, Gabor",,"=""0676977405""","=""9780676977400""",0,4.48,Knopf Canada,Hardcover,480,2008,2007,,2025/06/20,to-read,to-read (#306),to-read,,,,0,0
52199304,"The World for Sale: Money, Power and the Traders Who Barter the Earth’s Resources",Javier Blas,"Blas, Javier",Jack Farchy,"=""1847942660""","=""9781847942661""",0,4.33,Random House Business,Paperback,410,2020,2021,,2025/06/15,to-read,to-read (#305),to-read,,,,0,0
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.00,Anchor Books,Paperback,389,2004,2003,,2025/06/09,to-read,to-read (#304),to-read,,,,0,0
230586390,"The Party's Interests Come First: The Life of Xi Zhongxun, Father of Xi Jinping (Stanford–Hoover Series on Authoritarianism)",Joseph Torigian,"Torigian, Joseph",,"=""1503640981""","=""9781503640986""",0,4.37,Stanford University Press,Kindle Edition,696,2025,2025,,2025/06/03,to-read,to-read (#303),to-read,,,,0,0
886113,Pihkal: A Chemical Love Story,Alexander Shulgin,"Shulgin, Alexander",Ann Shulgin,"=""0963009605""","=""9780963009609""",0,4.41,Transform Press,Paperback,978,1990,1990,,2025/05/30,to-read,to-read (#302),to-read,,,,0,0
28251250,White Noise,Don DeLillo,"DeLillo, Don",,"=""0143129554""","=""9780143129554""",0,3.86,Penguin Classics,Paperback,320,2016,1985,,2025/05/30,to-read,to-read (#301),to-read,,,,0,0
45974,The Book of Disquiet,Fernando Pessoa,"Pessoa, Fernando","Bernardo Soares, Richard Zenith","=""0141183047""","=""9780141183046""",0,4.39,Penguin Classics,Paperback,544,2002,1982,,2025/05/26,to-read,to-read (#300),to-read,,,,0,0
64341,The Metamorphosis of Prime Intellect,Roger    Williams,"Williams, Roger",,"=""1411602196""","=""9781411602199""",0,4.04,Lulu.com,Paperback,175,2003,2006,,2025/05/26,to-read,to-read (#299),to-read,,,,0,0
